,Temperature_C,Pressure_bar,FlowRate_m3_hr,Level_%,ConversionRate_%,Hydrogen_Purity_%,Catalyst_Activity_%,Sulfur_Content_%,ConversionEfficiency_%,ProductYield_bbl_day,HydrogenConsumptionRate_m3_day
2023-03-19 13:00:00,290.5462465937291,60.324260426227006,184.01186456239347,84.19139314028952,88.9200394539707,87.67702284505503,107.7567302686184,0.6499673642510484,88.9200394539707,1157.4346280974548,6.712734298615314
2023-03-19 14:00:00,297.666907333792,58.727111855832085,163.96690726334614,76.55585712320534,86.18387839367733,86.25458138415205,84.90405702096423,0.6734454033156524,86.18387839367733,1031.3518466864473,7.462233810006117
2023-03-19 15:00:00,299.02008751117756,61.869157084465805,176.92809677994254,76.11410641305743,83.17806202751963,88.03344205319065,94.64629069179088,0.6791089598814667,83.17806202751963,1112.8777287458386,7.054492753014042
2023-03-19 16:00:00,312.1822312955884,74.43885849308505,206.85037417545607,84.64677981025147,80.73221701681747,85.83118676284211,98.39104630269529,0.7830338484110055,80.73221701681747,1301.0888535636186,6.85366104801802
2023-03-19 17:00:00,302.14893462000265,65.1258194324087,175.72624160083095,69.09103605238461,87.42679828059757,85.54980711357099,95.63252364789014,0.680033780277677,87.42679828059757,1105.3180596692266,11.06588328934454
2023-03-19 18:00:00,309.25741193182995,60.88876863728089,178.52733683594192,75.77729833754188,84.39502784250989,86.8110667399486,93.25119517158606,0.7884362948751074,84.39502784250989,1122.9369486980747,8.080933546010078
2023-03-19 19:00:00,314.8047066640402,62.39630463594152,156.78461637643008,78.67959308409931,80.12183148064112,86.67133286480131,91.7355332498593,0.7194192261405074,80.12183148064112,986.1752370077452,5.700337603481541
2023-03-19 20:00:00,282.837415539093,59.85994346118777,164.1021922552596,84.07601602068719,82.61044460711418,85.84230543265663,88.41942579087262,0.6742882256873036,82.61044460711418,1032.2027892855829,7.078695147576098
2023-03-19 21:00:00,312.02792011807475,61.75058028162995,164.95188384122434,78.86570473957384,84.69044718010964,85.65389232956646,90.96119520389776,0.7790353434812024,84.69044718010964,1037.547349361301,8.309331010670826
2023-03-19 22:00:00,311.3474682624067,65.11387953775022,186.1419563556407,76.97394762149197,90.33078403573592,84.74226146716359,93.26402421724173,0.7222347881763084,90.33078403573592,1170.83290547698,8.118104484831218
2023-03-19 23:00:00,299.26929650389525,60.765338383848636,172.0476205923432,90.49037571957861,81.05123847779063,86.16920200992047,88.28745220246448,0.6748737785752338,81.05123847779063,1082.1795335258387,2.8942301385524023
2023-03-20 00:00:00,294.8665889124263,72.78944416362715,196.64557585300753,79.78918350341475,80.26011668193303,85.69706584446264,83.86063366153252,0.6844374848158721,80.26011668193303,1236.9006721154174,11.630834696673094
2023-03-20 01:00:00,299.8120438047119,68.92460060649776,194.32855925580103,79.38928137867211,86.21678311191339,86.56207529967068,91.70276377830089,0.6037228530259294,86.21678311191339,1222.3266377189884,8.97842643228126
2023-03-20 02:00:00,307.464769037923,68.97602994579604,183.83006550095615,75.33942018178696,87.42217800726561,85.56373987325655,88.89137146364698,0.7684960851427651,87.42217800726561,1156.2911120010142,7.243430881129984
2023-03-20 03:00:00,302.3641150020888,66.00745642755912,180.3375849778854,80.07243588650398,79.47325480981446,86.76161156827885,84.54263382674934,0.6229714010238593,79.47325480981446,1134.3234095108992,9.700107883615795
2023-03-20 04:00:00,296.76507765024616,65.24162709115221,167.92981832382983,72.38392109069923,88.62102251659088,85.66931185694501,89.13006759164071,0.4608990532057352,88.62102251659088,1056.2785572568896,8.469638111553731
2023-03-20 05:00:00,303.2034319923698,70.50192740283009,190.5047001087129,77.26099723607429,81.24095775394706,85.94102295741129,97.35955957857416,0.7735852940062768,81.24095775394706,1198.2745636838042,10.550162365981851
2023-03-20 06:00:00,298.71517339555305,65.52964611732193,187.03263087246714,75.22464669375054,80.5168517932238,87.0597520542133,97.20730442835078,0.6904548975915991,80.5168517932238,1176.4352481878184,10.202426069057717
2023-03-20 07:00:00,305.759441359478,69.33028168650954,187.973683868054,79.30672348226072,81.12451015307558,85.30300900944532,87.57341670604475,0.6787441526314463,81.12451015307558,1182.3544715300598,9.154061697016111
2023-03-20 08:00:00,280.13076991579265,73.2656615741652,185.322236647167,72.18730071140128,80.08965001287959,85.65588092556015,102.30998635690807,0.7389470045136801,80.08965001287959,1165.6768685106804,9.451525737462491
2023-03-20 09:00:00,296.4434008331196,60.991462631969306,176.84536074875732,77.44456330277018,87.47542329107728,86.05326516817145,92.97480252655096,0.7187829429670712,87.47542329107728,1112.3573191096834,10.611098567274071
2023-03-20 10:00:00,292.10881795841277,65.39776560381297,176.78396999522172,77.31824317696436,79.74904907946254,86.35700107455938,87.08970089686042,0.714004885099224,79.74904907946254,1111.9711712699448,8.66446849880418
2023-03-20 11:00:00,290.87596126733155,71.19899535396868,181.82110142880916,80.00246107712285,77.9759674074767,85.91155547172283,92.62445924834394,0.618278124344722,77.9759674074767,1143.6547279872095,8.655992301795772
2023-03-20 12:00:00,287.59333386428216,70.32414188572938,196.29199206990364,77.85934858934505,85.28935941285974,87.7692405025312,90.07903993647257,0.8354520327392958,85.28935941285974,1234.676630119694,10.257416511632186
2023-03-20 13:00:00,313.2400362279017,68.51122508567815,203.11954534701826,78.68124917535421,84.41550262703801,88.35742201211349,93.76000120527566,0.7254701508452054,84.41550262703801,1277.621940232745,11.954515409126284
2023-03-20 14:00:00,299.559753772597,66.68914670228719,181.82475408521015,78.77555800603704,83.27810303546681,86.21324690518023,91.7707386845649,0.6072625036073187,83.27810303546681,1143.6777031959718,7.900660653559762
2023-03-20 15:00:00,290.0607209514761,74.97387617904039,190.39524665512556,80.64843815856541,79.67688346519947,87.31072667570415,95.90142350842838,0.7608322184589799,79.67688346519947,1197.5861014607399,9.251059687024327
2023-03-20 16:00:00,283.3507709129323,72.01119059655917,172.35019737079492,71.9165853671388,85.25360365358712,87.42287675373872,88.64078875868351,0.8056868223900504,85.25360365358712,1084.0827414623,6.632148839804165
2023-03-20 17:00:00,309.2134757600228,62.20302008690336,168.29615286275993,76.51418442848332,84.27654658413681,84.81096734476174,97.56903094855511,0.6290307484406843,84.27654658413681,1058.58280150676,6.793408870163396
2023-03-20 18:00:00,298.7695976115641,65.64034603237997,178.96602374251407,76.08098667521591,79.28139418851772,87.1162568186748,96.45432727295797,0.477085906133508,79.28139418851772,1125.6962893404134,9.318827460107402
2023-03-20 19:00:00,314.63358297349356,65.22534111294922,168.25686916742671,71.144535232504,86.34843931195923,83.25212333558818,99.5596358366165,0.7599188508475282,86.34843931195923,1058.3357070631141,8.414361483668225
2023-03-20 20:00:00,307.6497847534998,71.79105538349042,176.98097042318238,76.99702257805521,88.72844125672545,86.24157126639156,101.95859620364737,0.7223152371166662,88.72844125672545,1113.2103039618173,8.53671024357504
2023-03-20 21:00:00,309.1373382420238,57.39604332788749,171.33697819300895,71.72946028821823,76.9678720762195,86.50887465176632,95.39014612875604,0.5986758084493733,76.9678720762195,1077.7095928340264,7.019109453615104
2023-03-20 22:00:00,286.4274398929822,68.99168798470745,181.6533074253375,76.12278491367623,85.23533563451527,87.52781547933483,90.35689223540888,0.8221456631572717,85.23533563451527,1142.599303705373,10.4823843959862
2023-03-20 23:00:00,303.0242071407408,68.91958518428235,165.09269226872516,82.91629899456525,85.60896603935225,87.4256843315856,86.09325139574831,0.7457701769815525,85.60896603935225,1038.4330343702813,9.333946856491282
2023-03-21 00:00:00,295.92147450342446,63.25517199561625,175.58176771444957,80.98526982229804,83.64916403076906,85.49313913205329,100.20366617808182,0.7231524649299526,83.64916403076906,1104.409318923888,10.878326354481185
2023-03-21 01:00:00,282.0696267260922,75.00942755850261,197.3049747802659,75.20034064915873,83.73697282400113,88.09578820327432,102.58203214161354,0.7001695568181642,83.73697282400113,1241.0482913678725,6.648393962595922
2023-03-21 02:00:00,299.1960687697425,70.781840389433,177.89210527302063,83.56373944498672,85.26741694067334,85.14570209533935,89.58168599866963,0.6660434938714817,85.26741694067334,1118.9413421672998,8.967690214171716
2023-03-21 03:00:00,295.50116111635566,57.252925369589036,151.59013566005268,71.83373475489317,83.37883160258613,85.2133660590627,89.92275728704367,0.6616115924100616,83.37883160258613,953.5019533017314,9.353470856638909
2023-03-21 04:00:00,306.42292431803844,68.73764566498079,169.73265391398812,79.18840049573845,84.50507496265642,87.84482667951242,90.54718183930132,0.7223949611490641,84.50507496265642,1067.6183931189853,7.675628482031135
2023-03-21 05:00:00,284.9532484078743,64.34920070767738,165.37101377412412,79.10026249593984,85.92207437805689,85.44770434776318,85.77367131422292,0.7216357907302214,85.92207437805689,1040.1836766392407,10.7422271576618
2023-03-21 06:00:00,305.5107965450903,61.07625025578948,160.05860514707118,92.26591714333931,85.69800102473377,86.58571601169052,98.5924077963935,0.5923287048933712,85.69800102473377,1006.7686263750777,11.205643065864196
2023-03-21 07:00:00,313.5505409090297,62.18536513630358,184.5862786406584,83.38608222230724,88.09556666818388,87.56385479240394,92.09825814973183,0.5833693787290586,88.09556666818388,1161.0476926497413,11.927578970113188
2023-03-21 08:00:00,286.02505995384143,51.537187125746485,169.66511488977793,76.21349406488365,84.90821681774784,86.89251651709233,87.73949944514632,0.574425385337137,84.90821681774784,1067.193572656703,6.178183957829961
2023-03-21 09:00:00,295.95710089329884,57.07727984206428,171.49263572447367,90.5284766996075,82.3440368415443,85.40977362292188,95.61251986021533,0.6431797583699035,82.3440368415443,1078.6886787069393,7.346850861283715
2023-03-21 10:00:00,304.96058442424726,62.02952559365166,172.24594022803356,71.05816121530813,85.160953427138,86.12465290038706,83.43232455576093,0.7598046947333785,85.160953427138,1083.4269640343311,10.32785939536161
2023-03-21 11:00:00,310.16138086839373,65.01412808015108,185.942392385067,77.67619224469293,76.09966348998233,86.67353946707779,99.98605151771133,0.7233370089165528,76.09966348998233,1169.5776481020714,8.448256700761897
2023-03-21 12:00:00,277.29291572718574,66.82981572792532,176.7978908156026,75.7753429056342,85.73837944289082,88.17254982835254,94.4353868428653,1.0380398513704043,85.73837944289082,1112.0587332301404,7.86405460346398
2023-03-21 13:00:00,286.5512966720714,64.44362720332171,174.6659671904463,77.73626144767962,75.51083173269366,84.8250270400205,90.13750994538215,0.7920056985913371,75.51083173269366,1098.6489336279074,8.212970962792555
2023-03-21 14:00:00,298.1026353992028,69.87265024425564,202.55331803750448,76.23559223409312,80.01911915770107,84.64871460794532,90.11853897431799,0.636178114862572,80.01911915770107,1274.0603704559032,12.866905082217556
2023-03-21 15:00:00,300.5047750367998,65.10279185622927,189.0957698382853,74.45782666708641,82.02804603673233,87.04195968812736,95.49702611862575,0.8363311046918205,82.02804603673233,1189.4123922828146,9.736386531969519
2023-03-21 16:00:00,295.48350556217304,73.46899487510592,209.36229719417437,72.1009040865347,85.09702365470605,85.13800318120569,89.4233417352725,0.6099660914675115,85.09702365470605,1316.8888493513568,10.010985120014878
2023-03-21 17:00:00,296.6082269710646,75.0276071864054,208.3340585506161,79.40809646300505,82.43987856647672,86.29940392614633,90.98657536968125,0.6708573432645072,82.43987856647672,1310.4212282833753,12.89574706416476
2023-03-21 18:00:00,299.32410517544344,63.382991457767105,172.2801559240092,82.735352457782,85.94106775888461,86.09095906691995,89.75464085236415,0.4976191164043987,85.94106775888461,1083.642180762018,8.378547124441129
2023-03-21 19:00:00,286.9926615371702,66.24535430002975,185.7701727890934,81.8304676532193,85.08295654681721,85.63455528616936,89.38811304496564,0.7681973425507083,85.08295654681721,1168.4943868433975,9.408942326449683
2023-03-21 20:00:00,297.57842306385993,67.29101114424608,182.3801240504918,85.30548664325869,82.99522117452572,86.43080470563757,95.24614918616368,0.6947060800436774,82.99522117452572,1147.1709802775933,9.624105667585056
2023-03-21 21:00:00,298.90422741839285,59.90284695872302,165.00015566716883,76.64464725866705,87.97676815106679,87.38780837566611,89.54283908540445,0.7482692105083996,87.97676815106679,1037.850979146492,11.313439151992757
2023-03-21 22:00:00,299.06236830450024,64.03354104562187,175.58473350879663,81.12178520004413,78.8860121052779,86.41834179113913,99.88549683265488,0.7199837714556787,78.8860121052779,1104.4279737703307,7.782293573192759
2023-03-21 23:00:00,306.4206302045877,74.66745442445298,195.10146011679777,79.8573078395206,79.40428080224886,87.39683634022869,95.97241220704291,0.7353839928341058,79.40428080224886,1227.188184134658,10.502764177055969
2023-03-22 00:00:00,299.8305740242112,65.96450266560826,182.98208539745738,76.11795564008196,88.7242241423852,87.76792625525539,95.35537654554591,0.5666813266124979,88.7242241423852,1150.957317150007,7.43690081334307
2023-03-22 01:00:00,283.5059650059074,59.87097597742504,143.94511782709216,76.50645337702933,85.93435347100811,86.2236510971642,88.86764038749264,0.5869910561597287,85.93435347100811,905.4147911324097,5.849229598049657
2023-03-22 02:00:00,306.6156645009112,67.792742442482,171.87514478751905,75.90797325798636,82.61378599264869,84.61326587944282,88.77055424116733,0.7686976119536411,82.61378599264869,1081.0946607134947,9.699038685632294
2023-03-22 03:00:00,289.2060462274472,66.12330534708735,182.29100233505025,84.89890915961388,87.38982465175002,85.8305378320875,100.75723858863196,0.7985321692853582,87.38982465175002,1146.6104046874661,8.444436842289463
2023-03-22 04:00:00,278.7314667575736,69.53264447978944,195.65286967479355,82.66295571690746,86.94567483261483,86.35075267725874,93.65668007828866,0.72014184066894,86.94567483261483,1230.6565502544515,8.545558019209704
2023-03-22 05:00:00,308.46720161086495,66.50741371601428,169.68313555534914,80.77188549819894,78.43391689746535,85.83163952661567,97.98832580901869,0.6108706421264708,78.43391689746535,1067.306922643146,11.547350157758176
2023-03-22 06:00:00,297.69412208603603,61.81899281945137,175.2105077122631,84.26936997133637,85.23098642219568,85.35158928709183,94.38860237972945,0.7646985534300945,85.23098642219568,1102.074093510135,10.460815639869839
2023-03-22 07:00:00,318.4608674457778,69.83423205955478,194.19336898478772,86.62919265229782,85.55360778339133,82.63365830405677,92.66956584505455,0.9048915077096138,85.55360778339133,1221.4762909143149,10.030315918986886
2023-03-22 08:00:00,298.1288622080322,65.23915851949963,174.50736447661706,73.00196379947963,88.62014853842605,85.62801550596171,90.88695147826725,0.6918589808077346,88.62014853842605,1097.6513225579213,8.545234619215071
2023-03-22 09:00:00,298.240069265345,62.042118351647005,189.67381673633946,72.07687949407378,88.18809313927409,87.65930497343444,92.60313044820528,0.6728535735354509,88.18809313927409,1193.0483072715751,10.253501468301094
2023-03-22 10:00:00,306.1376558395757,74.70141461880826,215.67349965953437,75.08601555021285,79.96175258641128,84.98570778547482,90.00421172673742,0.6746232357823819,79.96175258641128,1356.5863128584713,6.9606270637894765
2023-03-22 11:00:00,307.69995442078937,68.75573404993808,176.93885542877126,87.22484220882076,83.76539547742497,87.30277066289626,88.48142050207011,0.6755361594776768,83.76539547742497,1112.9454006469712,7.907646977373589
2023-03-22 12:00:00,289.84058186458736,68.47998999679662,183.3184402863701,81.1884394982421,80.46946242081434,87.11834905205085,96.13170074385701,0.6913425398744262,80.46946242081434,1153.072989401268,9.584492200801721
2023-03-22 13:00:00,294.1793220548664,64.84974820761164,179.29797697824557,78.87348057440306,78.79988925713286,86.63760580779746,90.35386022107923,0.6434104638684807,78.79988925713286,1127.7842751931646,8.539312102666988
2023-03-22 14:00:00,301.6962501416256,72.08919708601833,198.29046279068575,77.33729533375447,79.75068023856016,85.94611097370954,93.8520169999144,0.6362758587727209,79.75068023856016,1247.2470109534133,10.552544381733394
2023-03-22 15:00:00,303.1550578889709,73.44429458137796,206.8448095150964,71.97235536225273,81.58877158845543,86.46947486252438,94.47607482565319,0.5769123585448752,81.58877158845543,1301.0538518499563,13.005413580263399
2023-03-22 16:00:00,301.044875245111,74.56420704649211,197.84382945848412,75.66805620656051,82.61951324689656,87.17316820095759,93.4006859032837,0.7417378598553649,82.61951324689656,1244.437687293865,8.56639486230667
2023-03-22 17:00:00,312.5824606104526,73.17845664331738,204.14505987013393,86.221527760493,86.88852959926558,86.87170874518245,83.30940249786605,0.6951192323662094,86.88852959926558,1284.0724265831425,12.2447975625379
2023-03-22 18:00:00,301.00806878344594,72.18486770540063,191.2903706167476,71.51897479433109,87.77092546322952,85.57350980889917,93.92410968889381,0.5051265562061005,87.77092546322952,1203.2164311793424,10.787027058074798
2023-03-22 19:00:00,308.2359274460921,63.98178003348381,177.11767394920835,84.40654039741568,83.529196661454,84.22576022445406,98.77338407449157,0.5639691986018197,83.529196661454,1114.0701691405206,13.009567228130038
2023-03-22 20:00:00,305.0698687197452,58.80534100429025,170.08963241331958,75.28826096003765,85.22815489996663,86.54144891220169,101.60815781923301,0.746976840721019,85.22815489996663,1069.8637878797801,7.110280389808225
2023-03-22 21:00:00,303.1953082967956,69.21813985110818,178.77926715877558,84.74864013429767,84.04198804101404,86.65265153592746,97.85292443825047,0.7309265758270379,84.04198804101404,1124.5215904286983,12.73425414302702
2023-03-22 22:00:00,297.2515892045456,64.70918594151995,194.3878900362283,85.20652590113505,82.00149996802337,85.01723510976277,95.45247222260001,0.6461562163195533,82.00149996802337,1222.699828327876,13.358687348038448
2023-03-22 23:00:00,294.221440261436,61.69595396654609,155.3521039923891,79.13222502550678,82.13625767765447,86.77843139470181,95.34937904118169,0.5263387434698856,82.13625767765447,977.1647341121273,9.983395542175971
2023-03-23 00:00:00,273.37785817402073,58.81729930217284,162.60775617812638,78.81151449342154,85.48632618407967,86.49400724535607,99.50350010448203,0.6358636238223988,85.48632618407967,1022.802786360415,10.783839097533127
2023-03-23 01:00:00,300.43821263440964,63.08029719423638,168.06577899196117,76.32225798200147,91.46480642775703,84.90251444746931,98.07141845235896,0.8409372182462393,91.46480642775703,1057.1337498594357,6.415624147581923
2023-03-23 02:00:00,285.49720528728466,56.91224254932687,174.02541546903404,75.9301816302321,86.91180891412155,85.18334162228591,98.33559503134734,0.6487480819342177,86.91180891412155,1094.619863300224,10.181920130596408
2023-03-23 03:00:00,293.65490579639845,59.18423874902224,164.73059309791626,76.6554207962357,78.92667478452104,87.69697479693585,88.67984102418605,0.634482682053566,78.92667478452104,1036.1554305858933,7.8707847778751026
2023-03-23 04:00:00,277.77597599943135,55.62213464994423,161.37939548049752,84.45241881753584,84.06435456746323,87.54394145515992,89.98535722143528,0.5931052538276507,84.06435456746323,1015.0763975723294,10.810605094989446
2023-03-23 05:00:00,304.3394129638315,70.47531184049132,191.7966326061118,73.26292068929837,82.53601612730436,84.51794665077192,90.50836023976255,0.7713298977510191,82.53601612730436,1206.4008190924433,10.540304886931283
2023-03-23 06:00:00,308.0751044472365,65.38007388205108,171.47770859488656,89.12910305033947,80.0590773060071,86.51889285906051,92.34614806544508,0.7411587951434673,80.0590773060071,1078.5947870618365,9.255108649092868
2023-03-23 07:00:00,300.41676275991756,66.8872461344389,191.68824094870166,77.42429104408511,84.28491550710481,87.13648217106542,96.5641528915626,0.637688065420437,84.28491550710481,1205.7190355673335,8.442951014343283
2023-03-23 08:00:00,297.8428280421726,66.0289238792629,183.53226514738242,68.6134194401966,80.64254257994683,86.31490117280505,90.95864635543636,0.6219047670546233,80.64254257994683,1154.4179477770354,10.787698792080425
2023-03-23 09:00:00,292.30776634167796,62.004620488772936,158.03226759338142,66.8640032990922,80.44007419655834,85.50877190482846,88.03992838052437,0.5935150313042538,80.44007419655834,994.0229631623691,8.082422256823039
2023-03-23 10:00:00,309.1106249862465,59.76943847477215,159.51181784292115,68.63217093976289,86.22128288117798,85.94892206974048,87.13651720546106,0.7256223666353349,86.22128288117798,1003.329334231974,8.695070577436619
2023-03-23 11:00:00,293.73984110970173,65.18016385675836,165.63497712770422,84.50475426399663,84.45782941205299,85.32874471727814,96.13096345904552,0.6715093575639419,84.45782941205299,1041.8440061332594,8.237886603441124
2023-03-23 12:00:00,295.16965747328805,72.9199081305963,208.915328574999,85.6998321611162,85.56840462973547,85.67618871578674,92.65319712634582,0.7347818357367487,85.56840462973547,1314.0774167367438,8.77771722712329
2023-03-23 13:00:00,271.23543383333634,58.05351459569484,165.34895239634832,74.50864855239624,80.91149019514816,87.19467767064512,92.61243753505799,0.5965519875256224,80.91149019514816,1040.044910573031,9.520954456234119
2023-03-23 14:00:00,296.4095927215091,64.04476697508187,186.8966656583407,76.10195514902453,82.1768036940937,86.85305653848826,84.64062591924933,0.8670707550345582,82.1768036940937,1175.580026990963,10.472066632781237
2023-03-23 15:00:00,316.90330777445683,66.46992976568167,191.45256988811892,82.3937401792801,79.57998204871416,85.77026249234824,103.04358045868555,0.7353389883994166,79.57998204871416,1204.236664596268,7.786681620729135
2023-03-23 16:00:00,301.81432267783697,59.275978592898944,183.5910239105966,80.14587981285571,87.17961265648053,86.2590312165943,97.0247436640562,0.6503924572918497,87.17961265648053,1154.7875403976525,10.67647243264091
2023-03-23 17:00:00,298.13365940356624,68.10078101642621,190.90155018514608,74.41114403485814,83.57487313088191,85.56599848038726,87.59751592237109,0.7669799578329293,83.57487313088191,1200.7707506645688,10.33097332266646
2023-03-23 18:00:00,313.52623775695827,70.81496065702005,190.56832739658728,75.5410958139301,79.13428906794655,86.03883648942411,87.87226822249025,0.6035111304488303,79.13428906794655,1198.674779324534,11.611310679469284
2023-03-23 19:00:00,310.96631607378924,62.42360150108595,165.54215997346714,85.65515932820416,81.2564517389119,85.48223471794076,92.22080249142142,0.7045124746571546,81.2564517389119,1041.2601862331082,6.295974807170709
2023-03-23 20:00:00,309.05327527267633,70.56690163191394,199.35179718559363,77.59644328927523,79.20846542150372,85.24179069258004,99.7478907577535,0.7399598655931032,79.20846542150372,1253.922804297384,8.105128164000309
2023-03-23 21:00:00,298.42285321744504,73.75480767767831,183.27858333396853,75.47225937288627,80.10432671679226,84.87419000728218,98.41733568291205,0.6188657268236657,80.10432671679226,1152.822289170662,7.922396288859577
2023-03-23 22:00:00,309.28531552441274,64.81532447259596,179.46483531574356,73.03747319401242,82.62549630988585,84.77925507759795,90.78161261615291,0.5269957471070278,82.62549630988585,1128.833814136027,10.15017094442669
2023-03-23 23:00:00,310.1687597713922,55.72469020162387,153.5652073353521,82.1859214857436,82.11608279965328,86.40229265091861,90.20023468307082,0.79980322821951,82.11608279965328,965.9251541393648,6.77742751789719
2023-03-24 00:00:00,286.7674850205988,66.9461148476028,185.3671025186149,74.69179523300403,84.98568380386651,85.82319552949276,84.62881409228761,0.6756797068707623,84.98568380386651,1165.9590748420878,10.560237300661836
2023-03-24 01:00:00,308.51201419230637,61.238078264995046,183.79271755407302,77.35745838593793,81.25912566598663,84.62377819466565,96.75997935111508,0.6490020021694565,81.25912566598663,1156.0561934151194,7.512468355907598
2023-03-24 02:00:00,326.79064981044473,68.63020886054092,188.6360088584387,78.85006569715776,80.49552893538987,85.22240047546846,92.58176895157155,0.49246633257060124,80.49552893538987,1186.5204957195792,12.108883009046144
2023-03-24 03:00:00,314.0877312957455,69.07270920056628,213.72349765668542,91.43142931594895,85.42955586569795,85.24011584609717,95.39717151032306,0.6878659967435508,85.42955586569795,1344.3208002605513,11.754090661519564
2023-03-24 04:00:00,299.0797236523304,54.161527336971794,162.66079435365165,82.69561996064633,88.71987758530233,84.72630146381162,97.17718916560734,0.7905386513055845,88.71987758530233,1023.136396484469,5.868721007522179
2023-03-24 05:00:00,309.05738048321365,73.11878989465367,175.9742231332674,82.92146155154087,81.81651592494826,85.67355336593188,98.50117379073411,0.6400936626149687,81.81651592494826,1106.877863508252,8.515942168195107
2023-03-24 06:00:00,311.00895947066346,62.699758597263944,177.3267256264097,78.32194150163035,82.99738695176458,84.51470782841189,92.34458748060355,0.48721716149508565,82.99738695176458,1115.385104190117,11.192970282663296
2023-03-24 07:00:00,318.98844270621754,60.81432515603396,173.7255112555983,81.7991636907716,81.51130420108788,84.06760735054006,99.23047726949386,0.6729218101828902,81.51130420108788,1092.7334657977133,9.225557512707654
2023-03-24 08:00:00,281.05230297395843,59.08939331248416,157.13652676249754,78.70371054136355,90.10271923119542,85.9214315622092,99.11449306913275,0.6748708329251164,90.10271923119542,988.3887533361095,7.699383268571889
2023-03-24 09:00:00,301.66867974975804,67.10152364847,181.10684516116146,84.2581914280945,83.83943312441656,86.10989799707697,81.97355395213296,0.4793399599481123,83.83943312441656,1139.1620560637057,9.62132141483268
2023-03-24 10:00:00,302.6187219035293,72.49088810982703,200.02719734652212,75.49168560445834,85.56148400844015,86.62547539847333,94.63780439337816,0.8577091563946161,85.56148400844015,1258.171071309624,9.649156308205503
2023-03-24 11:00:00,309.89908016831725,58.86042024139526,166.91894924787115,80.8921801373844,82.30079413974757,86.11079827932572,94.14676968935744,0.5836471997138684,82.30079413974757,1049.9201907691095,7.186021169086839
2023-03-24 12:00:00,287.80017903066704,66.18108563242949,181.94063459769953,86.6258002918991,84.63035094175115,86.39737671494832,91.13152932251427,0.7035742793051859,84.63035094175115,1144.40659161953,9.201023574665058
2023-03-24 13:00:00,285.16840000307405,56.009337113182156,164.2404635030793,72.78130137355008,83.95859109438612,86.21415856006189,91.36568674370749,0.6169040280090474,83.95859109438612,1033.0725154343688,9.108328588836935
2023-03-24 14:00:00,314.0011938401386,65.67606881015328,195.65800435236898,75.29976075117786,78.2785521634507,84.12728472933841,93.97421017794525,0.640012916886574,78.2785521634507,1230.6888473764009,11.947251327135389
2023-03-24 15:00:00,293.86485504402026,63.898042676699085,176.44762819928386,71.06207445899925,80.64711588015443,86.2958887020775,95.56698378576382,0.6581558237311879,80.64711588015443,1109.8555813734954,9.167298310798143
2023-03-24 16:00:00,306.94907096081454,65.00442264194015,170.2153875365306,81.85273646957546,81.16024499528534,87.4793180671461,81.82400023785306,0.7155351645736101,81.16024499528534,1070.6547876047775,8.520403412153893
2023-03-24 17:00:00,306.3030591285443,61.187168938217724,179.24860703978388,81.92642650991729,80.81301162675715,84.62082160953835,97.06854440509971,0.6432343690698736,80.81301162675715,1127.4737382802407,9.580767228091679
2023-03-24 18:00:00,303.877694483179,66.19953366652959,197.44100713374027,72.88694890215787,84.31281661394084,85.39067418153654,87.88705576734932,0.6861787429890774,84.31281661394084,1241.9039348712263,10.31585661504324
2023-03-24 19:00:00,312.8785217036,76.33118777284848,209.61237908270647,74.65650806931596,85.42097347761423,84.52847649149388,85.18796570776794,0.692519479162121,85.42097347761423,1318.4618644302236,13.775201868536456
2023-03-24 20:00:00,296.18550574617296,70.55879090678074,188.22466413374318,85.41678655442763,83.85875796917956,86.27156249578422,94.31571981520754,0.7567356068259736,83.85875796917956,1183.9331374012445,11.108882705124682
2023-03-24 21:00:00,290.60676572609054,64.49420708282236,173.89439311776493,81.13004344197978,82.76226109366084,86.66652201327237,104.04785989827096,0.47074746511211585,82.76226109366084,1093.7957327107415,8.718156037947027
2023-03-24 22:00:00,302.4991587692966,65.34095632745836,194.38743478291133,80.47389982402515,84.12292797857025,85.30213265179604,94.17882842959757,0.8001694409306815,84.12292797857025,1222.6969647845121,11.1507545931344
2023-03-24 23:00:00,300.1823353812593,66.7663313611289,189.6936245861779,74.0891539272548,84.8922574501394,85.41491620926908,92.11310184485635,0.6993554043284134,84.8922574501394,1193.172898647059,7.939184618391281
2023-03-25 00:00:00,294.86905529173583,69.05054671686217,170.49256756447923,77.35956243848103,80.02324595489401,84.40313661241181,100.58319173217676,0.46886611343898654,80.02324595489401,1072.3982499805743,9.613373919543934
2023-03-25 01:00:00,316.2914471970871,65.48205590210104,183.40608385405133,76.03619541524847,86.66104282150982,85.26710305894828,93.37780802275137,0.7188557785942266,86.66104282150982,1153.624267441983,8.714476164269422
2023-03-25 02:00:00,313.4674932849881,70.77997828803065,192.12823024736974,84.82284080709323,76.96689266416426,86.89802127069075,97.20413183726666,0.8331964231897684,76.96689266416426,1208.4865682559557,7.717911349758009
2023-03-25 03:00:00,306.78575898375186,69.81388479050902,179.26570477351746,76.81583846186822,84.93123738651568,86.25769235584,78.96170264889534,0.6567547443975296,84.93123738651568,1127.581283025425,9.082677132519294
