,Electricity_Consumption_kWh,Steam_Generation_Rate_kg_hr,Water_Consumption_m3_hr,FuelGas_Consumption_m3_hr,Water_Quality_ppm,Steam_Quality_%,Electricity_Price_$,EnergyEfficiency_kWh_bbl,WaterUsageEfficiency_m3_bbl,SteamGenerationEfficiency_%
2023-01-28 18:00:00,9774.66476692622,7479.881427020235,272.1916862466928,596.6867922206374,-10.868720541419924,101.92063288932522,0.09252698031766836,8.508514018521515,0.23693362722691894,4.776950098831911
2023-01-28 19:00:00,10778.471860271744,6637.100729015646,267.0847574853845,642.0089999016124,-12.683100577397827,104.345234033474,0.09851303320650852,7.795173203045159,0.19316021524032573,3.5216900483165294
2023-01-28 20:00:00,10249.93313267698,6870.0837681383055,249.64994377830428,615.2097196019545,-14.760625546417376,100.00343229183811,0.10313179253089512,8.970930173437056,0.21849822671503993,4.4114627941279165
2023-01-28 21:00:00,10494.353735365026,7135.80187839082,264.7000913099345,642.809837515146,-12.503744506820821,102.1225223172902,0.11067262358839089,8.896364316755422,0.22439385086057362,4.438168516237216
2023-01-28 22:00:00,9005.551616268333,6738.9534254878445,248.94103546901795,562.1447059727827,-10.468951550007443,103.62233595300602,0.10906331854293184,7.588557912212022,0.2097709884833757,4.166251970400467
2023-01-28 23:00:00,10912.255617421584,7697.5251205712975,260.8088737098223,652.5434475956596,-15.006454139135531,102.38088089955905,0.0893954931867567,8.892285284682353,0.21253047867590397,4.602079489481604
2023-01-29 00:00:00,10380.28819504012,7080.284676787818,243.54773103093046,607.0056059020935,-10.212741801767494,103.30465653355456,0.11619413776309803,7.339169257383929,0.1721954137209681,3.672758361838144
2023-01-29 01:00:00,11162.067485063806,7611.110655536837,272.6789280038723,665.5650585457298,-12.931270971272136,100.2697734157536,0.0910111542797761,9.539666242807913,0.2330451744790468,4.772442636077013
2023-01-29 02:00:00,8683.664668617794,6352.357422734501,241.00523931006694,538.1927794346834,-7.697220724521873,97.8421386521191,0.07835939811303227,8.069661094715297,0.22396426825548546,4.331031296011069
2023-01-29 03:00:00,12711.999504110667,7299.883670966295,288.9743341387519,752.1679989811306,-17.47845424128029,100.62070283869457,0.10338315401053054,8.646804201844914,0.19656266394978164,3.6430223965823663
2023-01-29 04:00:00,8562.367927576346,7065.083127295391,268.3081517480124,515.8741004116832,-4.968531926888771,99.75028264632975,0.10982165585543327,8.673452558440822,0.2717890710739464,5.250728248389676
2023-01-29 05:00:00,8469.35879211649,6037.435424376483,289.9277513984201,530.5520500581744,-5.86325791839661,102.24672156081213,0.10786454720714939,6.930413838642481,0.23724574077183233,3.6246433470951307
2023-01-29 06:00:00,10441.921250989168,7227.419837180037,268.710930010876,643.0743456467591,-11.380849805095021,105.95684066120494,0.11294383343791943,7.957889965489535,0.20478721895631438,4.041149747210434
2023-01-29 07:00:00,10803.610306624892,7268.6616403040125,281.98132091014315,640.0752225489975,-12.820263751229003,103.8616917287703,0.09657823986410992,11.20290640498335,0.2924032111906858,5.529939679193277
2023-01-29 08:00:00,11372.365599008965,7438.4603134989575,290.42898138732636,669.1900984880181,-13.057341735645963,104.15064384134767,0.10572505742180129,11.01914283110749,0.28140833148020616,5.287911693303833
2023-01-29 09:00:00,10046.697589512883,6782.421871293804,289.86307303866056,611.3336287534387,-13.077108325295622,104.09739894620897,0.10253988358913127,8.31548319703957,0.239914807011933,4.1186330882264315
2023-01-29 10:00:00,11227.007110115563,6270.28075153125,265.08108564351795,659.9689271774142,-13.481199998408309,99.77507286528798,0.10822004578217093,9.338645654118059,0.22049494617343793,3.8265820511856856
2023-01-29 11:00:00,11049.660233833554,7874.760430382549,288.5254001052948,644.7151728938857,-11.373790946865116,103.24029510717574,0.10914187658075497,10.190076452192802,0.2660802072872822,5.328071114415553
2023-01-29 12:00:00,11577.679235015257,6727.255555206389,282.52097887278825,678.6341008693198,-15.539158605969426,102.0561272226989,0.09405247412144786,9.020695734193414,0.22012492635226732,3.845568852320627
2023-01-29 13:00:00,9907.81537751882,7174.511469192943,280.25514486875545,586.2480642854869,-8.271256554629947,98.53353241162623,0.10959902793283259,8.765062686021583,0.24793093323362497,4.656650026207881
2023-01-29 14:00:00,11580.257576321104,6966.605027918344,268.3268658846986,673.3493767371988,-13.454984431795147,102.28580279836642,0.10638439100893493,11.211395449056603,0.2597799386768938,4.948422637149308
2023-01-29 15:00:00,9066.97252233638,6815.3529304991525,270.11007923255903,565.7693346351759,-6.815813011383047,103.72908813842666,0.10261147405687467,8.293249075894844,0.24706043384016743,4.573565509601885
2023-01-29 16:00:00,9475.941449499145,7086.201276817831,285.85696018588436,582.1629899341948,-8.379028962436136,106.13109156261922,0.10492919362856204,8.675608609755853,0.2617136374432089,4.7598713037080405
2023-01-29 17:00:00,10297.926133489527,7893.38123134679,271.42826323762597,610.8587026684668,-6.896020715507943,98.33295881246737,0.10461024935124331,11.02837131663889,0.2906810200434604,6.201958138774826
2023-01-29 18:00:00,9315.397502294993,6790.060963237843,270.9073459065524,565.2994810525905,-6.621697573324351,102.32527057994784,0.11702221482113297,6.945229612908823,0.20197889791403761,3.714180746383734
2023-01-29 19:00:00,10433.987256161512,6665.943608921617,265.56624146973445,619.3995683347135,-11.7365496717335,102.1115266643354,0.07698176077845906,8.888776819473984,0.22623748651955092,4.16636658669458
2023-01-29 20:00:00,9788.893846972722,6899.299272178233,295.0425852331781,582.4202537175689,-13.435994240561115,102.01620219770449,0.10665414531714443,11.530354722931662,0.34753116330517936,5.962359761720591
2023-01-29 21:00:00,11588.83310359486,7062.159796124776,301.7055929577428,670.1145222546991,-14.184584582954143,102.64317155437425,0.11629426951886365,10.86655273258191,0.2829016266161616,4.858405589511357
2023-01-29 22:00:00,11477.016742524229,7111.623596405666,263.3831322037916,667.6777645920026,-16.27824229033963,103.25547435184171,0.10929478211521285,9.471519208309282,0.21735948041008174,4.3058959946633895
2023-01-29 23:00:00,9730.182920983001,6026.377155486541,290.7320894813676,601.2398050061414,-9.121423558156753,97.7488833037517,0.09156865310203237,8.258772819356032,0.2467672291283844,3.7527960885901406
2023-01-30 00:00:00,10909.828864307587,7133.381205995161,235.16781676631243,645.9723154588002,-11.989069532458046,100.61585392799265,0.09777727944830412,10.1976236792307,0.21981581257382424,4.891934353965808
2023-01-30 01:00:00,9536.609455421756,7187.642178304421,270.8776665508447,569.6231871610659,-12.2418792723883,99.07610133157982,0.08627857648240769,8.715588846608,0.24755741339953344,4.819403951790296
2023-01-30 02:00:00,10522.012216130148,7062.605822880628,284.26073813591023,618.355033259409,-10.97027481719919,102.57273646020649,0.11659003221024336,8.231962132328778,0.22239316814852253,4.053906003158249
2023-01-30 03:00:00,9326.733200319179,7141.061587620094,278.94277970282224,575.5789880251175,-7.476991821735127,100.84544993192557,0.10862420818659592,7.717702879729869,0.2308201004526057,4.33536257360896
2023-01-30 04:00:00,9513.23259662797,7388.957164248567,245.8995411890221,588.2039689379308,-7.234108355973508,99.02387549130667,0.10900824782287942,7.712306495462117,0.199348918412387,4.394843943222685
2023-01-30 05:00:00,11567.799747905763,7742.254199958787,290.20391641782095,678.0521589229693,-16.053054418620427,104.2193393475831,0.08272328480161587,13.13044407247804,0.32940631556386896,6.447631714534907
2023-01-30 06:00:00,11221.897075660392,7508.13945938402,258.18683990664255,650.3764973756014,-7.755909268459974,104.30249849431156,0.10823050548740014,10.567441697298495,0.2431295136043319,5.187284337778786
2023-01-30 07:00:00,9707.33198290165,6825.203555303157,254.16560850813042,559.003565449606,-10.287372758292884,101.44819731983021,0.08302803885951082,9.363603435392562,0.24516581581605557,4.830175184913844
2023-01-30 08:00:00,11321.8603527435,7361.051507693615,276.34020641700124,661.8272552315913,-13.311934479436445,101.4902410635425,0.08979341232669526,10.493551011683623,0.2561231071811719,5.005514053253579
2023-01-30 09:00:00,10442.486984564908,7144.493162187667,213.49111085187795,630.5397253556586,-12.889017984760432,103.47565587925793,0.10003592608991389,8.861192902351238,0.18116239158277145,4.447990155866223
2023-01-30 10:00:00,9209.941865924258,6747.900275035923,292.78823422015927,570.6234921490156,-9.268953826839525,102.20379695140878,0.09355626021415592,7.034588201484757,0.2236327533835083,3.78141715612247
2023-01-30 11:00:00,10969.626915625537,7112.427929912256,274.0910070121476,638.5056672182493,-12.765069722355218,101.67888171170537,0.10082569913047552,10.562622729176237,0.263921455378341,5.024605088791029
2023-01-30 12:00:00,10679.943985516964,7641.102032867841,276.222472539688,630.8418236600177,-13.007362171132684,101.31514587118133,0.07884266433536619,11.251078374221237,0.29099409992034425,5.905889515755944
2023-01-30 13:00:00,9310.144356204088,7323.789039601419,289.09738168094316,561.3426619151971,-8.627464477982072,104.60014644372109,0.09183538877409211,7.000750961477908,0.21738640082577498,4.040435553927336
2023-01-30 14:00:00,9135.757462745662,6538.961140894982,246.98398969181832,558.0704892175287,-7.53110249907349,101.74745054280044,0.10277524791653217,8.404071729409964,0.22720296306575438,4.4132455278394715
2023-01-30 15:00:00,10614.033667482416,7350.250582411031,285.47143620784436,633.7622874891027,-7.056959365132057,104.40943339573117,0.1064971655466857,10.297110273816703,0.2769475725013639,5.231680241247276
2023-01-30 16:00:00,11330.966255443604,7564.8001632833475,261.4707885960827,667.0229295566799,-13.164678728473628,101.20115292027685,0.10130262474931466,12.374942055214692,0.285561335641021,6.061468211953791
2023-01-30 17:00:00,10558.215978868466,7406.071132938855,253.26198764040086,628.4751383133504,-10.811171503305484,101.07543599932498,0.10256511497836812,11.45803527945986,0.2748461288476917,5.8967353478665085
2023-01-30 18:00:00,11702.902595300813,7712.229925943322,252.2042549528789,688.0967467826231,-13.934674609237948,103.12197745066524,0.11009043089014714,13.496607166247902,0.29085961598296495,6.525520074477342
2023-01-30 19:00:00,10982.005775827627,7601.343657807638,297.1545090948658,643.9714449880265,-12.366372380898142,105.41630691242946,0.11005817191859418,11.2127182494014,0.30339719856583447,5.694082474815676
2023-01-30 20:00:00,10125.444638618088,6501.673592610396,286.4213725432246,595.7094150539766,-12.505956109640039,99.56651101482868,0.11039526546278225,8.185898739903775,0.23155687836569747,3.8563955348799723
2023-01-30 21:00:00,9158.962368985283,7213.022703714286,302.6917071773436,558.7838098782761,-7.954880621017689,99.58540564636756,0.0881195574281118,8.396772033190997,0.2775023151216575,4.851628417926124
2023-01-30 22:00:00,9923.73420631606,7321.408086346002,291.5427459743511,586.4251238934662,-3.3059610859264454,108.77353060268342,0.09718370254507523,8.824643996476311,0.2592533102449798,4.776621499776595
2023-01-30 23:00:00,10503.557870935481,6889.093326338517,277.84373649068357,625.1891139316758,-9.777144664268441,103.79182616665759,0.09651426620936603,11.910537918825584,0.3150616581203961,5.731405760136489
2023-01-31 00:00:00,9455.52341270851,6577.642436869798,256.7604121863781,584.7408704358347,-8.331945489332773,99.21691724915422,0.09028927689489022,8.987100400535118,0.24404059960344116,4.586785434453028
2023-01-31 01:00:00,10737.380461598415,7366.03549965204,268.5446501178967,625.4555994337926,-12.312835802523779,101.60644810868656,0.08261643971830354,8.764339753774799,0.219198393976016,4.411220983724226
2023-01-31 02:00:00,10692.354947552692,6156.493680813414,265.72614915195555,634.1472851228816,-13.59732382739157,99.98432934520726,0.10768166802506113,10.593163552073321,0.2632610469664192,4.474967571140516
2023-01-31 03:00:00,11010.889635830548,7184.204606881714,301.31443833849903,659.8571673764993,-13.582420301468547,101.905307989831,0.0972739983324079,9.514288856915067,0.2603597618291233,4.554458610668105
2023-01-31 04:00:00,9471.362898772499,7073.701733870812,272.58344728924226,563.547786648413,-11.632231600087303,101.70786782476743,0.11546566739569303,8.457601032752518,0.24340763519931433,4.634315589124722
2023-01-31 05:00:00,10484.750314659412,7445.478052500832,252.1382165443386,623.8606729080474,-11.927039441134914,99.99397306958831,0.10980585695456979,9.053456692238267,0.21771833905770183,4.716860885966971
2023-01-31 06:00:00,12185.15911935834,6524.304799827203,266.1349021396532,691.7235286130792,-15.053433999975915,103.18453721489865,0.08041051111566982,13.604676601369883,0.2971384485406593,5.344356297740582
2023-01-31 07:00:00,10433.88283982359,6830.230321722429,270.4130041506771,627.7851549845769,-8.426941139972145,100.16095230436324,0.10026607017754081,10.488387362332977,0.27182558773991466,5.037351491098047
2023-01-31 08:00:00,9504.483303415529,7075.64790829839,279.73595321429,574.3320675460238,-5.0122025127107115,101.87064529016428,0.10608791762416098,8.2734001705245,0.2435027143656773,4.518828683812692
2023-01-31 09:00:00,8514.790396604305,6357.421764649923,273.4550154450031,511.3589759187458,-9.667534911492286,100.95828925084884,0.10926472057388086,6.945185494590211,0.22304668914093012,3.804477819077376
2023-01-31 10:00:00,11247.068140642212,6300.114114588978,311.1553981506597,665.5159533851003,-10.28711203181561,98.92574471272094,0.1062153903198822,9.46318281465445,0.26180337663519776,3.8891121216279876
2023-01-31 11:00:00,9975.44772558617,7156.809509246805,300.19693486520816,595.3749669492681,-7.558966889056752,102.3397079218224,0.09904866649740968,10.052794774988694,0.30252458448959046,5.29149050970787
2023-01-31 12:00:00,10608.847081023596,7216.3548753162,270.98529135509153,614.1745627898785,-8.183215589715617,104.28130729000561,0.10675909195275698,7.904568113041875,0.20190899885627772,3.944863523942281
2023-01-31 13:00:00,11059.378409005527,6925.451650487565,255.12052782726025,643.0906735308329,-14.591682560349046,102.31845277633117,0.0800672987887703,11.960697647956948,0.27591238714142474,5.495130867491816
2023-01-31 14:00:00,9729.936854964611,6632.393870245385,277.87838995056484,585.9420084629675,-10.899883737039689,101.91568817852946,0.11185987615489774,7.9166200210323625,0.22609166514502324,3.9591707468676622
2023-01-31 15:00:00,9005.83440230383,8293.201752812161,319.3620214251397,553.333116959441,-8.358227621697715,102.62127184601155,0.10714078401026875,8.372073134622326,0.2968877818926043,5.6563390188783895
2023-01-31 16:00:00,11178.159855891572,7415.398535639986,282.91947133740007,676.1980907351178,-11.736053599084316,105.95854408643523,0.08454967428001157,7.427593101032859,0.18799254443887425,3.615067652727736
2023-01-31 17:00:00,10760.929660798918,7890.8116789232445,291.9546366647968,652.7628410134615,-10.588378287695917,104.24907915406519,0.09078069798023602,10.661685014299639,0.28926203150678925,5.73590405111095
2023-01-31 18:00:00,9753.21709896431,7165.432739220335,289.1185555363561,592.8362129725336,-8.877681269889695,98.71574932183802,0.11285197804431554,7.697298813727024,0.2281741390533368,4.148938745038879
2023-01-31 19:00:00,10268.876040790354,7445.042209740965,270.3483351738003,605.0519828901594,-10.545496578854829,101.97464619384958,0.1059843843849668,11.468739345955532,0.3019370938362891,6.100481010807984
2023-01-31 20:00:00,10461.670942142333,7045.3666868471455,265.5252615253061,623.9857083428117,-9.534660166550271,101.49602769152422,0.1012143256674847,9.640434225050353,0.24468164148736044,4.763249009552108
2023-01-31 21:00:00,10149.730578123314,6879.45056821751,240.7630897010673,615.9705996612746,-8.919748674388995,98.75825951174075,0.09092590620000164,9.117417719318865,0.21627546103833128,4.533934451344499
2023-01-31 22:00:00,10666.963158807457,7528.497857954045,243.33108016719873,631.2709220886996,-9.47140253198222,101.17076618330968,0.0858848591977436,12.269168324349913,0.2798800311457167,6.353116290014542
2023-01-31 23:00:00,11225.857391844755,7210.669457436847,243.42434450979877,656.3940761428942,-13.469496063735168,102.87998133120257,0.10347153900680822,9.98274655599988,0.21646841323381455,4.7044651560697295
2023-02-01 00:00:00,10185.66718317507,6918.5389268289955,274.01202629833085,615.893839084834,-10.739857668856853,100.16808581912355,0.09381195397534217,10.344421621703447,0.2782827946832305,5.1550782849136345
2023-02-01 01:00:00,9652.835681813182,7889.994342740304,297.0633172695888,584.4738719675449,-9.61887511557705,102.94008851649136,0.10865692191911391,7.439821534372964,0.22895842607769448,4.461577491521873
2023-02-01 02:00:00,10054.689914970955,6928.251302558964,278.081098034517,611.682139168219,-5.916056334297788,103.46663236890929,0.11224673241884496,9.265670589851812,0.25625930520400003,4.684205621356812
2023-02-01 03:00:00,7599.940513505946,6887.429690085326,281.29102018823517,492.080455249077,-6.012061031383472,100.23280588600414,0.09534112917900717,6.02869583061986,0.2231356939683885,4.008431831903707
2023-02-01 04:00:00,9992.956573469628,8103.271707639866,273.2465452471025,606.355473748548,-10.463185444029644,98.85442914578823,0.07938420232996,8.619218645337513,0.23568317346846562,5.127886961240098
2023-02-01 05:00:00,6987.445435549517,5395.322688535734,233.36905100139995,449.2580191530638,-2.431216964820262,97.94126832582549,0.09931396593908938,7.718575109490433,0.25778756557018473,4.372605268861602
2023-02-01 06:00:00,11524.467431467043,7040.092467638116,235.22670000553052,668.5853523430552,-11.598836692844067,101.84882210561784,0.09476912634343389,9.836939420150864,0.2007824493163454,4.40881260288796
2023-02-01 07:00:00,9942.899503513261,7199.020850619378,299.8111858791472,608.9245535219156,-9.885793775546965,99.40369037718159,0.10949311002310474,9.566669545522124,0.2884666128168601,5.081890446110718
2023-02-01 08:00:00,8616.742362613664,7072.842161952064,273.72055880467815,531.3365319596472,-9.561746429601765,103.75178869117302,0.09716399070813198,7.388869462548541,0.23471578853265615,4.449723207285583
2023-02-01 09:00:00,8123.37704633699,5788.714501909707,262.5794276973432,509.3473057851228,-4.961522884372231,99.65000387748381,0.1040709403334102,6.264899635285706,0.2025061438649332,3.2753957517565406
2023-02-01 10:00:00,10127.849292509145,7257.308885496836,248.4774919064529,605.9937848668343,-11.124152558657752,103.4088711636282,0.08922431816006082,9.855196374982745,0.2417882026850932,5.1811695482596365
2023-02-01 11:00:00,9482.417410778022,6695.939245649019,279.14699587228915,582.3376164784925,-9.789423272425884,103.36380810713936,0.10147865373471764,8.615424346675029,0.25362412561650655,4.463476504902517
2023-02-01 12:00:00,7703.970541666748,5885.993906945051,244.6022928180272,479.2607227469577,-3.4088889113834875,105.8154598230862,0.10598632562488555,6.888636434449192,0.2187153049382674,3.861380537075792
2023-02-01 13:00:00,9297.60604363116,7237.170597998405,250.5112760277626,558.297753074116,-8.149222357762618,103.08005515106402,0.09353713335751582,10.940351061310883,0.2947727933082341,6.247885645157835
2023-02-01 14:00:00,8532.081307772944,6600.147216186569,253.15165432812103,543.9486569779689,-8.066818313051972,102.5990188442903,0.1068035142770768,6.882191114988357,0.2041984837362456,3.90597545496243
2023-02-01 15:00:00,10858.242887584449,6880.843666905014,279.23361704195383,637.6357388151763,-10.673581404690736,98.81573517283535,0.10421926307107948,12.704338079415537,0.32670831835004294,5.906610392415161
2023-02-01 16:00:00,11490.541270651931,7464.41396729645,318.3738551366897,672.2066516282274,-12.59610010169593,101.23150028800889,0.09323123548861403,8.279442942302875,0.22940243682495115,3.9460309898559256
2023-02-01 17:00:00,10751.939985296998,6761.236069580075,234.39703178162694,650.3330227234676,-15.570317790611131,102.72214705018519,0.08482053039475601,9.180139596638567,0.20013109036467744,4.235383082106671
2023-02-01 18:00:00,8308.485971447462,7222.989180187269,259.6044456591873,545.886260586049,-7.546745891388212,100.04441943991043,0.08905228406932233,7.359715548198659,0.22995945129658288,4.694185491343213
2023-02-01 19:00:00,10315.402132780664,7293.854380895445,321.1387707073341,599.5200208544428,-8.305706476784032,101.68420237414165,0.09825243402626446,9.54504018014112,0.29715588692966827,4.951682961172896
2023-02-01 20:00:00,9063.990293780222,6904.815322010264,266.05185610227,552.4230735095398,-6.089337301658414,102.12621758816215,0.10421654856858899,7.702181475775089,0.22607920035755621,4.30477569283136
2023-02-01 21:00:00,11124.767249844192,7472.362908575913,296.0415896008131,654.3576154694828,-10.887908834795267,101.27104292979088,0.11426581634286273,8.355729357997701,0.22235462062817232,4.117707860163775
2023-02-01 22:00:00,10841.102366750856,6468.806215999691,299.7782579883061,639.6502243200463,-9.374675919932002,97.80665266700892,0.07480306582174091,11.025196157927896,0.30486882112096064,4.826598407977348
2023-02-01 23:00:00,9768.139362189937,5822.267409838576,260.1257919377587,598.0988902573255,-9.317722713611273,103.78354414506717,0.10067906686186673,8.568371277709735,0.22817593828138213,3.746991621770072
2023-02-02 00:00:00,11021.823809910598,6803.484266391112,251.8427235489072,658.996308656389,-9.45922772489287,100.01882134367425,0.10493276849222434,9.518600175198541,0.21749487506229245,4.310772954831996
2023-02-02 01:00:00,10193.2917414755,7488.30766882096,263.2595669186313,621.4172975403143,-9.62107519415143,102.06575780809365,0.08309090083239257,9.747550673271972,0.2517475251220014,5.253743566569084
2023-02-02 02:00:00,8855.270118558721,7628.903165182721,237.45283397993484,534.2425439553931,-8.770575245814246,102.03712827450795,0.09728513333308393,8.45624470576252,0.22675302315204193,5.344929426706066
2023-02-02 03:00:00,10847.18981643282,6256.092040246847,261.3962169338029,638.4422085267953,-11.555454556106474,102.85944543657548,0.10601260448816974,11.973028803044143,0.28852675092067526,5.066336840465613
2023-02-02 04:00:00,10980.497808728469,7955.216503588817,279.6633191998532,634.8429703167368,-11.882947890562221,102.88865917073794,0.10146942055289408,12.760823587121585,0.3250066019102877,6.782859527111585
2023-02-02 05:00:00,9850.614991750996,6709.05381958426,240.67830999627395,590.03494121807,-7.1856265202587775,104.10616488851359,0.09197227979826852,9.808758670836779,0.23965564201171347,4.90135460707926
2023-02-02 06:00:00,9178.895718724534,6250.661404077384,276.29141571514896,574.0852688459855,-11.962523739307612,103.90741460574299,0.1075313077203177,8.32845382417942,0.25069249812988703,4.1610608274952865
2023-02-02 07:00:00,9830.109025129503,6990.268786142815,284.3324486358178,605.4556425456898,-5.39309519434303,102.3269457163778,0.10555739628175595,8.2790312924035,0.23946807036259035,4.319358079334861
2023-02-02 08:00:00,10079.41606388644,7683.282362785844,279.5354623513215,612.5083950123388,-11.748745898332052,103.8141923850182,0.09966346297985813,7.786127805568809,0.2159350127289952,4.3544879555866585
2023-02-02 09:00:00,9544.571461121524,6258.712803322854,252.0917084802797,572.0504497175117,-8.73718853416965,104.82156729328095,0.08332073875974776,7.511126123752187,0.1983842464651689,3.6135809505103005
2023-02-02 10:00:00,10252.346954329852,7251.874920868819,282.2998046804164,601.8401966257968,-8.52062532261943,103.11239943702107,0.09390685346920885,9.553272037566826,0.2630506792520349,4.957734882489624
2023-02-02 11:00:00,10252.457028204353,6137.6177310497205,275.08421882601925,609.2925694973603,-11.714660996728947,104.24032728082774,0.09784162673274725,6.876948439788305,0.18451576868469965,3.020450970948093
2023-02-02 12:00:00,9811.751941613176,6375.172517959333,268.54879012259,589.6954953145538,-9.947914528130708,100.16627334696905,0.09978616239651236,8.722817228910525,0.2387445205732818,4.158208851891491
2023-02-02 13:00:00,12269.668995069786,7716.2995500134675,255.1871724470936,718.7379459718619,-14.64576974188654,100.1641330637924,0.1102121129480993,10.907659554706658,0.22685981185797136,5.03282640480567
2023-02-02 14:00:00,8725.466863092202,7203.762366209118,251.53622547992973,529.0886509651775,-12.484201772040173,101.91931769235289,0.09383550775751653,6.16151926833231,0.17762319475807634,3.73218067417899
2023-02-02 15:00:00,10622.732764281682,6909.297512145427,282.9678152569584,636.5779532500908,-14.132043880644979,101.49624785778518,0.09814308603872052,10.322362745516312,0.2749665739695451,4.925846777233911
2023-02-02 16:00:00,11519.975019615438,7705.693223162226,304.1764341918495,692.4284554155723,-15.399779509676097,103.2252754292331,0.11951194550153121,9.898507851086789,0.26136279087731185,4.857737620819021
2023-02-02 17:00:00,9728.274018042819,6893.196513334903,259.6976257596842,596.3464782481815,-8.244538976285195,101.22774484730633,0.10056896200797506,8.498192536020738,0.22686042979053153,4.4178968858070515
2023-02-02 18:00:00,10336.965329713945,6078.295967864331,239.95136972608353,612.456037171847,-9.309783160646461,100.48597392522885,0.09646726511923263,8.902577198457973,0.2066550021911803,3.8406848829696862
2023-02-02 19:00:00,11390.707308197221,7106.8154133353555,264.5263210289836,665.0589090661738,-8.54300402722881,101.97735086190447,0.09996596670291877,8.540996467340204,0.19834750488243616,3.909642341484893
2023-02-02 20:00:00,9120.11192797684,7615.4203468656415,306.5779683137311,554.4913655267404,-10.528920250464852,100.54917568637603,0.12074210580099809,7.590642138908796,0.25516393477634547,4.650250765713265
2023-02-02 21:00:00,8900.357662272003,6962.660664212205,267.90005256424945,559.7631142039049,-6.229485248606512,102.61325241624417,0.0974778729096153,8.573846973545326,0.25807210699264005,4.920935159463593
2023-02-02 22:00:00,9191.113231509433,7422.389198403916,266.73169221876276,560.4788236459739,-9.11751921032617,101.68408787585274,0.10691030766851761,6.891997763311477,0.2000099639588595,4.083427776674371
2023-02-02 23:00:00,9372.396442104387,8497.669380880816,312.80809328216566,563.3107382813456,-7.083105705042821,105.12484892467813,0.12495911596361245,6.700806036889609,0.22364252011755845,4.457387292086282
2023-02-03 00:00:00,11749.273617430452,6498.274270914726,277.7343919492917,704.5966258044945,-13.154102957980214,102.77249265413256,0.10596562478242386,10.390335226023975,0.2456112207539333,4.216195335661521
2023-02-03 01:00:00,9167.12478776241,6826.381985738711,288.31112580000234,537.9704134326123,-12.462243368276443,103.54734903281587,0.09900872499408428,8.8346957688373,0.2778560499813734,4.826732006331653
2023-02-03 02:00:00,9579.796300053034,6718.731196646391,289.88820907998974,584.3448769179904,-11.461019962743158,100.82827091014697,0.09158459757682703,8.663769531560668,0.2621688974088102,4.458020145483908
2023-02-03 03:00:00,8410.656145789937,6877.483670297575,247.10011424664532,510.1171000511351,-4.991792509376095,107.41208269804413,0.09875244940273117,7.130812589642959,0.20949906583140915,4.278020453348541
2023-02-03 04:00:00,11619.997799269513,7084.900241736486,281.5641008758501,684.4933268110757,-14.071182489973504,102.27425251424017,0.09357225465441021,9.217338680893901,0.22334528138355036,4.123228313092007
2023-02-03 05:00:00,11095.31789408077,7797.453754541128,257.67390912169407,650.7856305228242,-13.74024928797559,102.30042401457301,0.11071633824394925,8.475308154667156,0.1968276893074984,4.3699120848129756
2023-02-03 06:00:00,10897.599889306577,8016.735204466708,293.45244590080284,633.5939325788834,-14.12379193022003,103.64235040846546,0.08893598026413779,8.574820909750349,0.23090425366017928,4.628026988451788
2023-02-03 07:00:00,10881.83958467537,7206.782673261299,258.3197903416236,660.3130939120091,-11.341515988692159,102.60916733685266,0.10158721844576432,10.451175085419774,0.24809641199739996,5.078183310902521
2023-02-03 08:00:00,11552.727656626797,7760.189196889146,268.159097594483,665.4465648744831,-10.792000262904953,100.93657800865537,0.10597847488808737,10.289863886336041,0.2388458116683076,5.071092686440279
2023-02-03 09:00:00,10621.371322957328,6718.460895281315,225.42874855266814,628.6790948392268,-9.300843999605716,103.1420057482823,0.11048876455096943,9.118724963915302,0.19353647419974107,4.23182268876824
2023-02-03 10:00:00,10788.452691156848,7384.9511387810735,243.04294400626543,632.350062768891,-11.35880597387269,103.16002644746598,0.10102076863723156,9.747165767067953,0.21958476637591462,4.895205869965561
2023-02-03 11:00:00,9182.467152043053,8058.341848892385,313.58267797421473,564.6816630702646,-8.937763848293462,102.515714994276,0.08008770903671981,7.916105665320624,0.2703362367167067,5.09685208639538
2023-02-03 12:00:00,11127.259898989318,6971.039486254585,253.6221241495279,657.3169901468441,-12.213522917353997,101.53254998122114,0.09658172838326055,11.228986558638487,0.25594076609166516,5.161239554016197
2023-02-03 13:00:00,10347.214089659763,7014.764135575922,258.834033126293,606.7277158018445,-9.223780285479632,105.45011107560528,0.10602984686627898,10.100785795668555,0.2526696657267707,5.023992048093918
2023-02-03 14:00:00,9589.037274418384,6979.287687562303,230.99616057629632,577.4320218482812,-8.54139972198482,100.98105753444906,0.09563132014888731,7.671938948769958,0.18481401110718884,4.096805783477128
2023-02-03 15:00:00,11945.245638855567,7593.0838951767255,304.00093589581985,691.8682679348333,-16.941375691082495,101.38948637945785,0.0913889885642829,8.310949810740922,0.2115098003870338,3.875947780464574
2023-02-03 16:00:00,10605.919581704355,6866.873735979485,258.46252181178886,640.5796837965731,-11.734839785156264,102.22045591724194,0.09453388949246982,10.623230865609168,0.2588843916986355,5.046281762875773
2023-02-03 17:00:00,9980.356141945009,6529.253326938005,282.121475773859,603.5369916037937,-9.378096374443171,102.2230379435468,0.10955668456010012,9.519724564405804,0.2691004914928236,4.569261433069632
